pid,similar_pids
182936,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
182939,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
182948,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
182960,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
182961,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
182978,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
182984,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
183023,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183024,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183031,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
183037,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183047,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183052,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183059,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183078,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183081,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183098,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
183116,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
183125,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183127,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183139,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
183141,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
183144,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
183157,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183189,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
183195,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183209,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183222,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
183226,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183232,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183251,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183259,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183267,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
183270,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183280,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183287,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183289,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183301,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
183308,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183314,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
183316,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
183321,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
183353,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
183356,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183364,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
183386,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
183387,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183391,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183393,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183405,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183412,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183438,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183458,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183467,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183477,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183478,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183490,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
183510,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
183527,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
183533,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183539,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183554,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183574,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183584,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
183594,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183624,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183626,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183627,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183628,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183633,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183635,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
183650,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183651,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183654,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183656,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183658,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183666,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
183672,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
183678,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183703,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
183730,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183747,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183750,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
183754,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183787,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183825,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
183834,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
183868,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
183869,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183891,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183912,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183929,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183951,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
183952,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
183967,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183970,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
183971,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183979,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183982,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
183983,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
183990,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
184023,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184028,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
184058,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184066,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
184080,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
184089,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184094,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
184096,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184099,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184144,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
184155,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184156,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184166,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
184185,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
184239,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
184257,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
184258,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
184259,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184276,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
184285,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184289,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184298,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
184299,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
184305,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
184308,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
184315,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
184317,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184328,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184330,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
184331,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
184351,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184361,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
184383,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
184408,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
184437,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184443,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
184448,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
184449,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
184455,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
184461,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184464,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184483,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
184488,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184496,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
184507,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184510,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184532,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184534,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184535,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
184536,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184577,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184590,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184598,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184646,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
184650,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
184670,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184676,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
184681,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184682,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
184697,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184721,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
184727,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184730,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184733,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184770,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184783,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184797,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184812,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184817,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
184823,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
184825,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
184840,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
184845,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
184846,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184849,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184865,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
184876,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
184890,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184911,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
184913,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
184923,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
184945,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
184952,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184955,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
184971,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
184984,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
184991,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
184995,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185015,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
185031,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185033,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
185036,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185040,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185046,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
185050,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185056,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
185063,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
185065,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185066,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
185082,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185088,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185093,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
185117,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185118,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185130,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185131,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
185158,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185167,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
185172,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185175,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185179,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185186,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
185203,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
185211,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185235,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185259,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185268,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185276,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185298,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185299,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185305,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
185307,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185309,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
185334,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
185338,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
185350,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185378,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
185380,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185383,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
185391,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185393,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185401,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185407,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185413,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
185423,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
185426,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185438,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185439,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185468,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185485,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185496,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
185511,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
185521,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
185526,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185538,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
185549,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185553,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185568,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
185583,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185595,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
185597,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185600,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
185605,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185623,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185637,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
185645,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185656,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
185663,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
185666,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185680,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185706,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
185724,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185740,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185757,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
185771,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185780,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
185786,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
185791,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
185793,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
185796,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
185802,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185804,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
185811,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
